#CNN,Input_shape,Power,Memory,Latency,Input_width,Input_size,nb_conv_params,nb_bn_params,nb_fc_params,FLOPs,nb_layers,nb_conv_layers,nb_bn_layers,nb_fc_layers,sum_activations,weighted_sum_neurons
MNASNet0.35,"(224, 224, 3)",1527,1859.5,1.72457877,224,150528,393696,26432,401000,108088285,154,52,52,1,6694408,1409981824
MNASNet0.35,"(240, 240, 3)",1679,1860,1.84438704,240,172800,393696,26432,401000,128519821,154,52,52,1,7777080,1723787648
MNASNet0.35,"(256, 256, 3)",1527,1866,1.94389409,256,196608,393696,26432,401000,140435725,154,52,52,1,8743288,1841486464
MNASNet0.35,"(299, 299, 3)",1679,1869,2.50626939,299,268203,393696,26432,401000,201450221,154,52,52,1,12245139,2724656768
MNASNet0.35,"(320, 320, 3)",1755,1871,2.74523498,320,307200,393696,26432,401000,218069581,154,52,52,1,13660600,2877097600
MNASNet0.35,"(331, 331, 3)",1755,1876,2.91165995,331,328683,393696,26432,401000,245026557,154,52,52,1,14967715,3313113472
MNASNet0.35,"(448, 448, 3)",1907.5,1908.5,4.56727478,448,602112,393696,26432,401000,425093197,154,52,52,1,26773432,5638727296
MNASNet0.35,"(480, 480, 3)",1984,1912,5.09173428,480,691200,393696,26432,401000,487631581,154,52,52,1,30734600,6472969600
MNASNet0.35,"(568, 568, 3)",2289,1972,6.58364484,568,967872,393696,26432,401000,692665949,154,52,52,1,43354592,9285106752
MNASNet0.35,"(600, 600, 3)",2365.5,1994,7.08707849,600,1080000,393696,26432,401000,771983085,154,52,52,1,48358000,10347482432
MNASNet0.35,"(800, 800, 3)",2898,2059,11.58967261,800,1920000,393696,26432,401000,1350229981,154,52,52,1,85371400,17979760000
MNASNet0.35,"(896, 896, 3)",3280,2139,14.32979423,896,2408448,393696,26432,401000,1693112845,154,52,52,1,107089528,22553709184
MNASNet0.35,"(1024, 1024, 3)",3660.5,2238.5,18.1016891,1024,3145728,393696,26432,401000,2210671885,154,52,52,1,139871608,29457783424
MNASNet0.35,"(1200, 1200, 3)",4498.5,2303.5,24.809441,1200,4320000,393696,26432,401000,3058358221,154,52,52,1,192533880,40966606208
MNASNet0.35,"(1600, 1600, 3)",6095,3004,43.84484895,1600,7680000,393696,26432,401000,5393659981,154,52,52,1,341481400,71917840000
MNASNet0.5,"(32, 32, 3)",1374,1868,1.00574552,32,3072,804248,38432,577000,7947261,153,52,52,1,188200,59489792
MNASNet0.5,"(56, 56, 3)",1527,1869,1.12020896,56,9408,804248,38432,577000,18358989,153,52,52,1,619432,227520128
MNASNet0.5,"(64, 64, 3)",1450.5,1868,1.09609243,64,12288,804248,38432,577000,19917789,153,52,52,1,748072,236231168
MNASNet0.5,"(75, 75, 3)",1374,1868,1.15334819,75,16875,804248,38432,577000,31803981,153,52,52,1,1148747,450316160
MNASNet0.5,"(112, 112, 3)",1374,1868,1.34503071,112,37632,804248,38432,577000,57749661,153,52,52,1,2354440,836801792
MNASNet0.5,"(128, 128, 3)",1527,1871,1.42141439,128,49152,804248,38432,577000,67799901,153,52,52,1,2987560,943196672
MNASNet0.5,"(150, 150, 3)",1527,1872,1.5936868,150,67500,804248,38432,577000,99388013,153,52,52,1,4301908,1450310640
MNASNet0.5,"(224, 224, 3)",1527,1883,2.37795347,224,150528,804248,38432,577000,199475709,153,52,52,1,9146152,2887351808
MNASNet0.5,"(240, 240, 3)",1527,1885,2.60723918,240,172800,804248,38432,577000,238557853,153,52,52,1,10637064,3551175936
MNASNet0.5,"(256, 256, 3)",1603,1885,2.74684076,256,196608,804248,38432,577000,259328349,153,52,52,1,11945512,3771058688
MNASNet0.5,"(299, 299, 3)",1831,1889,3.40623245,299,268203,804248,38432,577000,374155053,153,52,52,1,16753931,5605799808
MNASNet0.5,"(320, 320, 3)",1831,1893,3.73882778,320,307200,804248,38432,577000,402974685,153,52,52,1,18663976,5891955200
MNASNet0.5,"(331, 331, 3)",1831.5,1893,3.859369,331,328683,804248,38432,577000,454983757,153,52,52,1,20476235,6813607808
MNASNet0.5,"(448, 448, 3)",2289,1927,5.99750105,448,602112,804248,38432,577000,786031581,153,52,52,1,36579880,11547679232
MNASNet0.5,"(480, 480, 3)",2212.5,1938,6.61143693,480,691200,804248,38432,577000,901746685,153,52,52,1,41991976,13256179200
MNASNet0.5,"(568, 568, 3)",2518,1972,8.74323179,568,967872,804248,38432,577000,1281913549,153,52,52,1,59241384,19005599360
MNASNet0.5,"(600, 600, 3)",2594,2002,9.50319607,600,1080000,804248,38432,577000,1428718701,153,52,52,1,66077864,21180763776
MNASNet0.5,"(800, 800, 3)",3432.5,2103.5,15.76170356,800,1920000,804248,38432,577000,2497817085,153,52,52,1,116641576,36821696000
MNASNet0.5,"(896, 896, 3)",3966,2146,19.60109104,896,2408448,804248,38432,577000,3132255069,153,52,52,1,146314792,46188988928
MNASNet0.5,"(1024, 1024, 3)",4422,2245.5,24.75937114,1024,3145728,804248,38432,577000,4089897309,153,52,52,1,191104552,60328299008
MNASNet0.5,"(1200, 1200, 3)",5411.5,2508,34.11967503,1200,4320000,804248,38432,577000,5664598813,153,52,52,1,263113224,84001049856
MNASNet0.5,"(1600, 1600, 3)",7616,3047.5,60.21053088,1600,7680000,804248,38432,577000,9979397085,153,52,52,1,466561576,147285056000
MNASNet0.75,"(32, 32, 3)",1527,1909,1.50318165,32,3072,1759560,57952,865000,15589133,153,52,52,1,292456,135303936
MNASNet0.75,"(56, 56, 3)",1527,1912,1.61750887,56,9408,1759560,57952,865000,38064845,153,52,52,1,962752,520350144
MNASNet0.75,"(64, 64, 3)",1527,1912,1.61479197,64,12288,1759560,57952,865000,41238845,153,52,52,1,1164232,538623744
MNASNet0.75,"(75, 75, 3)",1527,1911,1.76983177,75,16875,1759560,57952,865000,66821957,153,52,52,1,1781491,1024171872
MNASNet0.75,"(112, 112, 3)",1603,1914,1.99105605,112,37632,1759560,57952,865000,122514533,153,52,52,1,3661696,1905449856
MNASNet0.75,"(128, 128, 3)",1527,1914,2.11579467,128,49152,1759560,57952,865000,143837693,153,52,52,1,4651336,2151902976
MNASNet0.75,"(150, 150, 3)",1527,1916,2.39168381,150,67500,1759560,57952,865000,211925597,153,52,52,1,6690268,3313296456
MNASNet0.75,"(224, 224, 3)",1679,1928,3.52479136,224,150528,1759560,57952,865000,425984525,153,52,52,1,14240872,6588420864
MNASNet0.75,"(240, 240, 3)",1832,1928,3.78782956,240,172800,1759560,57952,865000,510165221,153,52,52,1,16554496,8095683456
MNASNet0.75,"(256, 256, 3)",1831,1928.5,4.07792157,256,196608,1759560,57952,865000,554233085,153,52,52,1,18599752,8605019904
MNASNet0.75,"(299, 299, 3)",2060,1928,4.9153055,299,268203,1759560,57952,865000,800667797,153,52,52,1,26062195,12781161312
MNASNet0.75,"(320, 320, 3)",2136,1934,5.59710824,320,307200,1759560,57952,865000,862029629,153,52,52,1,29061064,13444857600
MNASNet0.75,"(331, 331, 3)",2136,1939,5.62427454,331,328683,1759560,57952,865000,973902149,153,52,52,1,31855603,15536250720
MNASNet0.75,"(448, 448, 3)",2518,1969.5,9.00261516,448,602112,1759560,57952,865000,1682820413,153,52,52,1,56957896,26351091456
MNASNet0.75,"(480, 480, 3)",2900,1976.5,9.9637851,480,691200,1759560,57952,865000,1930767629,153,52,52,1,65385064,30249849600
MNASNet0.75,"(568, 568, 3)",3204,2035,13.39159976,568,967872,1759560,57952,865000,2746949325,153,52,52,1,92232896,43385194944
MNASNet0.75,"(600, 600, 3)",3204,2044,14.51478173,600,1080000,1759560,57952,865000,3061602973,153,52,52,1,102877344,48349726656
MNASNet0.75,"(800, 800, 3)",4422,2164,24.35747845,800,1920000,1759560,57952,865000,5350729229,153,52,52,1,181621864,84025824000
MNASNet0.75,"(896, 896, 3)",5183,2229,30.44822109,896,2408448,1759560,57952,865000,6710163965,153,52,52,1,227825992,105401773824
MNASNet0.75,"(1024, 1024, 3)",5945,2447,38.54201698,1024,3145728,1759560,57952,865000,8762140925,153,52,52,1,297568072,137667358464
MNASNet0.75,"(1200, 1200, 3)",7162,2360,52.83962555,1200,4320000,1759560,57952,865000,12138447461,153,52,52,1,409654336,191651170176
MNASNet0.75,"(1600, 1600, 3)",9588,2739,93.26575313,1600,7680000,1759560,57952,865000,21381799229,153,52,52,1,726481864,336100704000
MNASNet1.0,"(32, 32, 3)",1527,1992,1.96185559,32,3072,3023432,75328,1153000,23442589,153,52,52,1,335528,222024704
MNASNet1.0,"(56, 56, 3)",1527,1991,2.07502513,56,9408,3023432,75328,1153000,57823069,153,52,52,1,1115216,861266816
MNASNet1.0,"(64, 64, 3)",1603,1993,2.1016707,64,12288,3023432,75328,1153000,61561309,153,52,52,1,1335656,884642816
MNASNet1.0,"(75, 75, 3)",1527,1993,2.24532698,75,16875,3023432,75328,1153000,102286189,153,52,52,1,2066155,1710964544
MNASNet1.0,"(112, 112, 3)",1527,1996,2.52328791,112,37632,3023432,75328,1153000,185199229,153,52,52,1,4219448,3164969984
MNASNet1.0,"(128, 128, 3)",1679,1994,2.67062099,128,49152,3023432,75328,1153000,214036189,153,52,52,1,5336168,3535115264
MNASNet1.0,"(150, 150, 3)",1679,1994,3.01986721,150,67500,3023432,75328,1153000,317938461,153,52,52,1,7703612,5460476640
MNASNet1.0,"(224, 224, 3)",1831,2000,4.32355746,224,150528,3023432,75328,1153000,633342109,153,52,52,1,16337576,10823914496
MNASNet1.0,"(240, 240, 3)",1984,2004,4.59222216,240,172800,3023432,75328,1153000,764339325,153,52,52,1,19030328,13372038144
MNASNet1.0,"(256, 256, 3)",1984,2005,4.8607869,256,196608,3023432,75328,1153000,823935709,153,52,52,1,21338216,14137005056
MNASNet1.0,"(299, 299, 3)",2212.5,2393,6.04715856,299,268203,3023432,75328,1153000,1199960109,153,52,52,1,29981483,21100483392
MNASNet1.0,"(320, 320, 3)",2136,2392,6.62791652,320,307200,3023432,75328,1153000,1281360349,153,52,52,1,33339752,22088422400
MNASNet1.0,"(331, 331, 3)",2212.5,2406,6.76458719,331,328683,3023432,75328,1153000,1458420589,153,52,52,1,36636395,25637396288
MNASNet1.0,"(448, 448, 3)",2747,2426,10.81180532,448,602112,3023432,75328,1153000,2501159389,153,52,52,1,65343848,43292201984
MNASNet1.0,"(480, 480, 3)",2974.5,2429,11.8983084,480,691200,3023432,75328,1153000,2869640349,153,52,52,1,75011752,49697510400
MNASNet1.0,"(568, 568, 3)",3432.5,2087,15.90877663,568,967872,3023432,75328,1153000,4091920221,153,52,52,1,105914448,71341056896
MNASNet1.0,"(600, 600, 3)",3661,2101,17.28811351,600,1080000,3023432,75328,1153000,4560057373,153,52,52,1,118131792,79500879744
MNASNet1.0,"(800, 800, 3)",5032,2234.5,28.92261099,800,1920000,3023432,75328,1153000,7952136349,153,52,52,1,208362152,138046592000
MNASNet1.0,"(896, 896, 3)",5640,2286,36.23865433,896,2408448,3023432,75328,1153000,9972428509,153,52,52,1,261368936,173165351936
MNASNet1.0,"(1024, 1024, 3)",6400,2615,45.58555814,1024,3145728,3023432,75328,1153000,13021926109,153,52,52,1,341379176,226174800896
MNASNet1.4,"(32, 32, 3)",1679,2242,3.07763444,32,3072,5932808,106240,1617000,42733213,153,52,52,1,474120,440327296
MNASNet1.4,"(56, 56, 3)",1679,2243,3.23445743,56,9408,5932808,106240,1617000,108805933,153,52,52,1,1576392,1711118464
MNASNet1.4,"(64, 64, 3)",1831,2242,3.2848325,64,12288,5932808,106240,1617000,115606813,153,52,52,1,1888632,1756461184
MNASNet1.4,"(75, 75, 3)",1679,2243,3.4740078,75,16875,5932808,106240,1617000,194445685,153,52,52,1,2921235,3404882816
MNASNet1.4,"(112, 112, 3)",1679,2245,3.93913659,112,37632,5932808,106240,1617000,353082373,153,52,52,1,5967360,6295173376
MNASNet1.4,"(128, 128, 3)",1831,2244,4.10336342,128,49152,5932808,106240,1617000,407101213,153,52,52,1,7546680,7020996736
MNASNet1.4,"(150, 150, 3)",1831,2244,4.56652161,150,67500,5932808,106240,1617000,606648109,153,52,52,1,10889604,10847745616
MNASNet1.4,"(224, 224, 3)",2060,2249,6.43177811,224,150528,5932808,106240,1617000,1208710813,153,52,52,1,23106312,21498469504
MNASNet1.4,"(240, 240, 3)",2289,2249,6.78085126,240,172800,5932808,106240,1617000,1461439877,153,52,52,1,26914944,26579104000
MNASNet1.4,"(256, 256, 3)",2136,2250,7.15401,256,196608,5932808,106240,1617000,1573078813,153,52,52,1,30178872,28079138944
MNASNet1.4,"(299, 299, 3)",2518,2268.5,9.10320342,299,268203,5932808,106240,1617000,2295484821,153,52,52,1,42401123,41935796608
MNASNet1.4,"(320, 320, 3)",2594,2271,10.00849958,320,307200,5932808,106240,1617000,2447562013,153,52,52,1,47153016,43872745600
MNASNet1.4,"(331, 331, 3)",2670.5,2278,10.13905721,331,328683,5932808,106240,1617000,2789962869,153,52,52,1,51813139,50949903232
MNASNet1.4,"(448, 448, 3)",3432.5,2309,16.17367114,448,602112,5932808,106240,1617000,4779517213,153,52,52,1,92417400,85989030016
MNASNet1.4,"(480, 480, 3)",3661,2314.5,17.79706382,480,691200,5932808,106240,1617000,5483962013,153,52,52,1,106091016,98711657600
MNASNet1.4,"(568, 568, 3)",4422,2727,23.73514613,568,967872,5932808,106240,1617000,7823955757,153,52,52,1,149793224,141711808640
MNASNet1.4,"(600, 600, 3)",4651,2739,25.77138628,600,1080000,5932808,106240,1617000,8719103021,153,52,52,1,167072344,157919943808
MNASNet1.4,"(800, 800, 3)",6400,2807,43.97785902,800,1920000,5932808,106240,1617000,15200442013,153,52,52,1,294692616,274196176000
MNASNet1.4,"(896, 896, 3)",7311,2809,54.93067071,896,2408448,5932808,106240,1617000,19062742813,153,52,52,1,369661752,343951272064
MNASNet1.4,"(1024, 1024, 3)",8377,2880,69.52874364,1024,3145728,5932808,106240,1617000,24892630813,153,52,52,1,482822712,449241983104
EfficientNet-B0,"(32, 32, 3)",1526,2091,3.17106914,32,3072,3965532,84032,1281000,30296740,233,81,49,1,490212,314768896
EfficientNet-B0,"(56, 56, 3)",1602.5,2089.5,3.3754063,56,9408,3965532,84032,1281000,73222204,233,81,49,1,1568628,1203614464
EfficientNet-B0,"(64, 64, 3)",1602.5,2092,3.39176069,64,12288,3965532,84032,1281000,78007684,233,81,49,1,1868388,1253353984
EfficientNet-B0,"(75, 75, 3)",1526,2091,3.77124979,75,16875,3965532,84032,1281000,125756716,233,81,49,1,2853887,2288753664
EfficientNet-B0,"(112, 112, 3)",1679,2092,4.11393652,112,37632,3965532,84032,1281000,228573940,233,81,49,1,5816292,4304045056
EfficientNet-B0,"(128, 128, 3)",1755,2097,4.39812937,128,49152,3965532,84032,1281000,268851460,233,81,49,1,7381092,5007694336
EfficientNet-B0,"(150, 150, 3)",1831,2096,4.98256281,150,67500,3965532,84032,1281000,398541820,233,81,49,1,10652288,7692295520
EfficientNet-B0,"(224, 224, 3)",2136,2103,7.0634508,224,150528,3965532,84032,1281000,793671844,233,81,49,1,22541028,15332130304
EfficientNet-B0,"(240, 240, 3)",2212.5,2100,7.61614526,240,172800,3965532,84032,1281000,948986356,233,81,49,1,26197988,18570847232
EfficientNet-B0,"(256, 256, 3)",2289,2106,8.04741861,256,196608,3965532,84032,1281000,1032226564,233,81,49,1,29431908,20025055744
EfficientNet-B0,"(299, 299, 3)",2593,2522,10.00758009,299,268203,3965532,84032,1281000,1491393100,233,81,49,1,41266751,29408645120
EfficientNet-B0,"(320, 320, 3)",2746,2527,10.88723893,320,307200,3965532,84032,1281000,1604757892,233,81,49,1,45970020,31288076800
EfficientNet-B0,"(331, 331, 3)",2669.5,2528.5,11.26292832,331,328683,3965532,84032,1281000,1813713196,233,81,49,1,50429439,35785808896
EfficientNet-B0,"(448, 448, 3)",3507,2558,17.8468575,448,602112,3965532,84032,1281000,3131508100,233,81,49,1,90071652,61322799616
EfficientNet-B0,"(480, 480, 3)",3736,2571,19.79507597,480,691200,3965532,84032,1281000,3592713892,233,81,49,1,103394020,70395788800
EfficientNet-B0,"(568, 568, 3)",4420,2592,26.56924615,568,967872,3965532,84032,1281000,5121553468,233,81,49,1,146016116,100894913280
EfficientNet-B0,"(600, 600, 3)",4801.5,2597,28.89689608,600,1080000,3965532,84032,1281000,5707436188,233,81,49,1,162853748,112444268288
EfficientNet-B0,"(800, 800, 3)",6549,2677,48.47442848,800,1920000,3965532,84032,1281000,9954173092,233,81,49,1,287150820,195540467200
EfficientNet-B0,"(896, 896, 3)",7461.5,2680,60.40215181,896,2408448,3965532,84032,1281000,12482853124,233,81,49,1,360194148,245285476864
EfficientNet-B0,"(1024, 1024, 3)",8526,2751,76.99659688,1024,3145728,3965532,84032,1281000,16299728644,233,81,49,1,470448228,320372283904
EfficientNet-B0,"(1200, 1200, 3)",10192,2476,105.60907401,1200,4320000,3965532,84032,1281000,22573800436,233,81,49,1,647640548,444690793472
EfficientNet-B0,"(1600, 1600, 3)",12914,2771,185.86827952,1600,7680000,3965532,84032,1281000,39773513092,233,81,49,1,1148510820,782156147200
EfficientNet-B1,"(32, 32, 3)",1679,2295,4.77277255,32,3072,6451136,124096,1281000,43867822,335,115,69,1,696024,474027520
EfficientNet-B1,"(56, 56, 3)",1679,2287.5,5.10251999,56,9408,6451136,124096,1281000,107587582,335,115,69,1,2225112,1805090560
EfficientNet-B1,"(64, 64, 3)",1679,2289,5.22170193,64,12288,6451136,124096,1281000,114384142,335,115,69,1,2649432,1888944640
EfficientNet-B1,"(75, 75, 3)",1755,2289,5.55952507,75,16875,6451136,124096,1281000,187914814,335,115,69,1,4068099,3460718592
EfficientNet-B1,"(112, 112, 3)",1831,2289,6.15846474,112,37632,6451136,124096,1281000,340596382,335,115,69,1,8267544,6504647680
EfficientNet-B1,"(128, 128, 3)",1831,2291,6.51962792,128,49152,6451136,124096,1281000,396449422,335,115,69,1,10463064,7548613120
EfficientNet-B1,"(150, 150, 3)",1831,2289,7.43486718,150,67500,6451136,124096,1281000,589191806,335,115,69,1,15116772,11573125984
EfficientNet-B1,"(224, 224, 3)",2365.5,2300,10.18424196,224,150528,6451136,124096,1281000,1172128942,335,115,69,1,31950552,23112701440
EfficientNet-B1,"(240, 240, 3)",2442,2299,10.97669895,240,172800,6451136,124096,1281000,1409280926,335,115,69,1,37180184,28029758464
EfficientNet-B1,"(256, 256, 3)",2442,2303.5,11.59688095,256,196608,6451136,124096,1281000,1524710542,335,115,69,1,41717592,30187287040
EfficientNet-B1,"(299, 299, 3)",2898,2730.5,14.46640425,299,268203,6451136,124096,1281000,2213927390,335,115,69,1,58571331,44371268608
EfficientNet-B1,"(320, 320, 3)",3051,2742,15.59907956,320,307200,6451136,124096,1281000,2370906382,335,115,69,1,65158488,47166292480
EfficientNet-B1,"(331, 331, 3)",3127.5,2738,16.27024422,331,328683,6451136,124096,1281000,2691401278,335,115,69,1,71566595,53988745216
EfficientNet-B1,"(448, 448, 3)",4193.5,2763.5,25.41938479,448,602112,6451136,124096,1281000,4627428622,335,115,69,1,127667544,92443640320
EfficientNet-B1,"(480, 480, 3)",4497.5,2778,28.10101338,480,691200,6451136,124096,1281000,5309086382,335,115,69,1,146550488,106121172480
EfficientNet-B1,"(568, 568, 3)",5488,2800,37.78009994,568,967872,6451136,124096,1281000,7571331070,335,115,69,1,206967768,152014028544
EfficientNet-B1,"(600, 600, 3)",5790,2809,40.69369282,600,1080000,6451136,124096,1281000,8437407518,335,115,69,1,230833496,169419950848
EfficientNet-B1,"(800, 800, 3)",7768,2885,68.49672113,800,1920000,6451136,124096,1281000,14711262382,335,115,69,1,407004888,294776788480
EfficientNet-B1,"(896, 896, 3)",8678,2882,84.95275745,896,2408448,6451136,124096,1281000,18448627342,335,115,69,1,510535512,369767395840
EfficientNet-B1,"(1024, 1024, 3)",9888,2956,108.18783822,1024,3145728,6451136,124096,1281000,24089932942,335,115,69,1,666808152,482960765440
EfficientNet-B1,"(1200, 1200, 3)",11704,2649,148.67832309,1200,4320000,6451136,124096,1281000,33399963806,335,115,69,1,918183704,670539910144
EfficientNet-B1,"(1600, 1600, 3)",14124,2964,261.23409348,1600,7680000,6451136,124096,1281000,58783962382,335,115,69,1,1627884888,1179099988480
EfficientNet-B2,"(32, 32, 3)",1679,2349,5.33969679,32,3072,7633426,135136,1409000,50814930,335,115,69,1,731674,561146304
EfficientNet-B2,"(56, 56, 3)",1679,2348,5.68151222,56,9408,7633426,135136,1409000,124735986,335,115,69,1,2342554,2133223872
EfficientNet-B2,"(64, 64, 3)",1679,2347,5.77738113,64,12288,7633426,135136,1409000,132279906,335,115,69,1,2780314,2236420032
EfficientNet-B2,"(75, 75, 3)",1679,2347,6.18627342,75,16875,7633426,135136,1409000,218400818,335,115,69,1,4286245,4098425408
EfficientNet-B2,"(112, 112, 3)",1984,2350,6.93386249,112,37632,7633426,135136,1409000,394571970,335,115,69,1,8681914,7697600064
EfficientNet-B2,"(128, 128, 3)",1907.5,2351.5,7.27251381,128,49152,7633426,135136,1409000,458139810,335,115,69,1,10974874,8937514944
EfficientNet-B2,"(150, 150, 3)",1984,2784,8.08363652,150,67500,7633426,135136,1409000,681785026,335,115,69,1,15879334,13692808224
EfficientNet-B2,"(224, 224, 3)",2442,2788,11.11783013,224,150528,7633426,135136,1409000,1354254546,335,115,69,1,33509914,27365525952
EfficientNet-B2,"(240, 240, 3)",2517.5,2795,11.7950173,240,172800,7633426,135136,1409000,1630205890,335,115,69,1,39014330,33179403840
EfficientNet-B2,"(256, 256, 3)",2593,2796.5,12.52974002,256,196608,7633426,135136,1409000,1761579426,335,115,69,1,43753114,35741894592
EfficientNet-B2,"(299, 299, 3)",3051,2805,15.45047502,299,268203,7633426,135136,1409000,2562121666,335,115,69,1,61496293,52540686912
EfficientNet-B2,"(320, 320, 3)",3204,2806,16.96013962,320,307200,7633426,135136,1409000,2739159138,335,115,69,1,68336794,55845179328
EfficientNet-B2,"(331, 331, 3)",3204,2821,17.54181841,331,328683,7633426,135136,1409000,3114178866,335,115,69,1,75132197,63928406592
EfficientNet-B2,"(448, 448, 3)",4270,2838,27.20937357,448,602112,7633426,135136,1409000,5346038370,335,115,69,1,133893274,109453938624
EfficientNet-B2,"(480, 480, 3)",4725,2847,29.84334757,480,691200,7633426,135136,1409000,6133533138,335,115,69,1,153696794,125648251328
EfficientNet-B2,"(568, 568, 3)",5942,2867,40.24225588,568,967872,7633426,135136,1409000,8749958642,335,115,69,1,217128602,179948480960
EfficientNet-B2,"(600, 600, 3)",5942,2880,43.4640298,600,1080000,7633426,135136,1409000,9750669922,335,115,69,1,242161690,200555152320
EfficientNet-B2,"(800, 800, 3)",8374,2944,72.74220094,800,1920000,7633426,135136,1409000,16995529938,335,115,69,1,426848794,349018081728
EfficientNet-B2,"(896, 896, 3)",9283,2957,90.77331129,896,2408448,7633426,135136,1409000,21313173666,335,115,69,1,535426714,437807589312
EfficientNet-B3,"(32, 32, 3)",1755,2562,7.04855737,32,3072,10608936,174592,1537000,70895514,380,130,78,1,967016,836386112
EfficientNet-B3,"(56, 56, 3)",1831,2567,7.58660428,56,9408,10608936,174592,1537000,178603506,380,130,78,1,3106904,3198862784
EfficientNet-B3,"(64, 64, 3)",1831,2567,7.59224109,64,12288,10608936,174592,1537000,189830706,380,130,78,1,3680024,3335357504
EfficientNet-B3,"(75, 75, 3)",1831,2570,7.89126273,75,16875,10608936,174592,1537000,311562714,380,130,78,1,5648851,6080486816
EfficientNet-B3,"(112, 112, 3)",1984,2569,9.01242692,112,37632,10608936,174592,1537000,568574274,380,130,78,1,11477816,11447671232
EfficientNet-B3,"(128, 128, 3)",1984,2569,9.43932041,128,49152,10608936,174592,1537000,665571474,380,130,78,1,14532056,13331243072
EfficientNet-B3,"(150, 150, 3)",2136,3010,10.48171389,150,67500,10608936,174592,1537000,991110986,380,130,78,1,21035404,20469396920
EfficientNet-B3,"(224, 224, 3)",2746,3018,14.53144911,224,150528,10608936,174592,1537000,1973858586,380,130,78,1,44375144,40819928384
EfficientNet-B3,"(240, 240, 3)",2898,3019,15.45835761,240,172800,10608936,174592,1537000,2368073666,380,130,78,1,51628088,49422070208
EfficientNet-B3,"(256, 256, 3)",3051,3018,16.43047156,256,196608,10608936,174592,1537000,2568534546,380,130,78,1,57940184,53314785344
EfficientNet-B3,"(299, 299, 3)",3356,3034,20.34982422,299,268203,10608936,174592,1537000,3722803442,380,130,78,1,81343043,78255947936
EfficientNet-B3,"(320, 320, 3)",3507,3032.5,22.03022009,320,307200,10608936,174592,1537000,3995756850,380,130,78,1,90496280,83302442048
EfficientNet-B3,"(331, 331, 3)",3660,3033,23.03245107,331,328683,10608936,174592,1537000,4527284058,380,130,78,1,99391187,95230651808
EfficientNet-B3,"(448, 448, 3)",5106.5,3058,36.323683,448,602112,10608936,174592,1537000,7801682994,380,130,78,1,177312536,163269526592
EfficientNet-B3,"(480, 480, 3)",5488,3068,39.66140371,480,691200,10608936,174592,1537000,8951389850,380,130,78,1,203538280,187426250048
EfficientNet-B3,"(568, 568, 3)",6779,3093,54.21478087,568,967872,10608936,174592,1537000,12769218546,380,130,78,1,287603800,268591056320
EfficientNet-B3,"(600, 600, 3)",6854,3071,58.48494449,600,1080000,10608936,174592,1537000,14230098074,380,130,78,1,320758568,299338906304
EfficientNet-B3,"(800, 800, 3)",9435,3140,96.65286509,800,1920000,10608936,174592,1537000,24809415450,380,130,78,1,565272680,520622435648
EfficientNet-B3,"(896, 896, 3)",10496,3190,121.17696853,896,2408448,10608936,174592,1537000,31112980626,380,130,78,1,709062104,653067919424
EfficientNet-B4,"(32, 32, 3)",1984,3065,10.93135104,32,3072,7633426,135136,1409000,110320914,470,115,69,1,1283176,1435354976
EfficientNet-B4,"(56, 56, 3)",1984,3065,11.46962513,56,9408,7633426,135136,1409000,280344426,470,115,69,1,4137688,5502172640
EfficientNet-B4,"(64, 64, 3)",1984,3057,11.96162478,64,12288,7633426,135136,1409000,295821186,470,115,69,1,4864648,5726691680
EfficientNet-B4,"(75, 75, 3)",2136,3061,12.03523517,75,16875,7633426,135136,1409000,490171106,470,115,69,1,7529779,10511937184
EfficientNet-B4,"(112, 112, 3)",2289,3062,13.51135899,112,37632,7633426,135136,1409000,890312994,470,115,69,1,15202216,19736618336
EfficientNet-B4,"(128, 128, 3)",2289,3065,13.95952771,128,49152,7633426,135136,1409000,1037822274,470,115,69,1,19190536,22892038496
EfficientNet-B4,"(150, 150, 3)",2518,3504,15.48336552,150,67500,7633426,135136,1409000,1551858378,470,115,69,1,27890836,35177406704
EfficientNet-B4,"(224, 224, 3)",3204,3517,20.63664259,224,150528,7633426,135136,1409000,3078325266,470,115,69,1,58586728,70096742240
EfficientNet-B4,"(240, 240, 3)",3356,3520,22.0248122,240,172800,7633426,135136,1409000,3700974114,470,115,69,1,68251560,85032224096
